Sale_ID,Date,Store_ID,Product_ID,Customer_ID,Quantity,Price,Total Price,Discount_Percent,Discount_Amount,Total Revenue,Region,Channel,Payment_Mode
SALE12034,10/15/2022,STORE039,PROD0059,CUST0780,2,631.17,1262.34,0,0,1262.34,East,In-Store,Card
SALE12035,2/8/2022,STORE044,PROD0144,CUST0460,5,422.65,2113.25,20,422.65,1690.6,South,In-Store,Card
SALE12036,5/28/2024,STORE008,PROD0242,CUST0157,4,670.72,2682.88,15,402.432,2280.448,South,Online,Cash
SALE12037,6/15/2023,STORE043,PROD0295,CUST0955,5,1706.92,8534.6,5,426.73,8107.87,East,In-Store,Cash
SALE12038,7/8/2022,STORE050,PROD0062,CUST0128,5,1951.27,9756.35,15,1463.4525,8292.8975,East,In-Store,Card
SALE12039,12/15/2023,STORE005,PROD0155,CUST0416,3,2068.13,6204.39,0,0,6204.39,North,Online,Card
SALE12040,2/13/2024,STORE046,PROD0159,CUST0762,4,1169.49,4677.96,20,935.592,3742.368,North,In-Store,Card
SALE12041,7/8/2023,STORE007,PROD0101,CUST0166,4,183.28,733.12,10,73.312,659.808,South,In-Store,Cash
SALE12042,1/22/2024,STORE036,PROD0021,CUST0744,1,3975.36,3975.36,20,795.072,3180.288,South,Online,Cash
SALE12043,10/25/2022,STORE028,PROD0149,CUST0064,5,4526.22,22631.1,10,2263.11,20367.99,South,Online,Card
SALE12044,6/7/2022,STORE045,PROD0071,CUST0361,5,2409.13,12045.65,20,2409.13,9636.52,North,In-Store,UPI
SALE12045,10/24/2024,STORE050,PROD0140,CUST0237,5,3151.89,15759.45,15,2363.9175,13395.5325,East,In-Store,Card
SALE12046,6/15/2022,STORE050,PROD0042,CUST0774,1,3327.54,3327.54,5,166.377,3161.163,East,In-Store,Card
SALE12047,5/16/2022,STORE049,PROD0185,CUST0369,1,2213.68,2213.68,5,110.684,2102.996,East,Online,Cash
SALE12048,12/21/2023,STORE012,PROD0111,CUST0406,4,2815.43,11261.72,5,563.086,10698.634,South,Online,Cash
SALE12049,8/14/2024,STORE042,PROD0094,CUST0343,4,4852.02,19408.08,5,970.404,18437.676,North,Online,Cash
SALE12050,11/28/2022,STORE033,PROD0254,CUST0564,3,1845.37,5536.11,15,830.4165,4705.6935,South,In-Store,Cash
SALE12051,6/28/2022,STORE035,PROD0076,CUST0140,4,3980.63,15922.52,10,1592.252,14330.268,North,Online,Card
SALE12052,9/21/2024,STORE019,PROD0157,CUST0094,3,4828.5,14485.5,20,2897.1,11588.4,East,In-Store,Card
SALE12053,7/26/2024,STORE036,PROD0131,CUST0108,3,1141.85,3425.55,0,0,3425.55,South,In-Store,Card
SALE12054,6/16/2023,STORE028,PROD0205,CUST0076,4,4250.59,17002.36,15,2550.354,14452.006,South,In-Store,UPI
SALE12055,10/8/2023,STORE037,PROD0157,CUST0199,4,4238.4,16953.6,15,2543.04,14410.56,West,In-Store,Card
SALE12056,2/17/2022,STORE011,PROD0154,CUST0655,2,269.95,539.9,15,80.985,458.915,North,In-Store,Cash
SALE12057,10/12/2024,STORE015,PROD0142,CUST0329,1,1219.04,1219.04,5,60.952,1158.088,East,In-Store,Cash
SALE12058,12/28/2023,STORE013,PROD0145,CUST0376,1,357.48,357.48,15,53.622,303.858,South,Online,UPI
SALE12059,6/18/2023,STORE017,PROD0178,CUST0779,5,2559.01,12795.05,20,2559.01,10236.04,North,Online,Cash
SALE12060,5/28/2024,STORE031,PROD0011,CUST0977,5,1079.07,5395.35,10,539.535,4855.815,South,In-Store,UPI
SALE12061,3/28/2024,STORE049,PROD0087,CUST0428,1,567.63,567.63,5,28.3815,539.2485,East,Online,Cash
SALE12062,8/30/2024,STORE037,PROD0116,CUST0088,2,2617.46,5234.92,10,523.492,4711.428,West,Online,Cash
SALE12063,1/14/2023,STORE009,PROD0074,CUST0237,3,918.73,2756.19,15,413.4285,2342.7615,East,Online,Card
SALE12064,3/7/2024,STORE043,PROD0087,CUST0440,4,525.95,2103.8,5,105.19,1998.61,East,In-Store,Card
SALE12065,11/24/2024,STORE043,PROD0279,CUST0272,4,750.37,3001.48,5,150.074,2851.406,East,In-Store,Cash
SALE12066,6/15/2023,STORE017,PROD0098,CUST0739,5,2025.92,10129.6,10,1012.96,9116.64,North,In-Store,UPI
SALE12067,3/14/2023,STORE035,PROD0108,CUST0516,1,3578.88,3578.88,0,0,3578.88,North,In-Store,UPI
SALE12068,11/4/2023,STORE025,PROD0041,CUST0792,1,3154.7,3154.7,15,473.205,2681.495,North,In-Store,Card
SALE12069,9/18/2023,STORE044,PROD0294,CUST0090,1,1227.19,1227.19,0,0,1227.19,South,In-Store,UPI
SALE12070,10/14/2023,STORE005,PROD0266,CUST0498,4,4916.54,19666.16,5,983.308,18682.852,North,In-Store,UPI
SALE12071,10/11/2024,STORE021,PROD0200,CUST0337,1,3533.76,3533.76,10,353.376,3180.384,East,Online,Cash
SALE12072,2/4/2022,STORE025,PROD0052,CUST0664,3,860.87,2582.61,15,387.3915,2195.2185,North,In-Store,Cash
SALE12073,2/10/2024,STORE013,PROD0050,CUST0119,4,1940.22,7760.88,5,388.044,7372.836,South,Online,Card
SALE12074,9/3/2022,STORE041,PROD0065,CUST0844,3,4365.26,13095.78,20,2619.156,10476.624,East,In-Store,Cash
SALE12075,5/7/2022,STORE037,PROD0065,CUST0546,2,4618.42,9236.84,10,923.684,8313.156,West,Online,Cash
SALE12076,10/25/2023,STORE047,PROD0193,CUST0797,3,4339.79,13019.37,0,0,13019.37,South,Online,UPI
SALE12077,12/29/2022,STORE007,PROD0208,CUST0510,4,4213.57,16854.28,5,842.714,16011.566,South,Online,Cash
SALE12078,5/14/2024,STORE034,PROD0204,CUST0999,3,4080.97,12242.91,15,1836.4365,10406.4735,North,Online,Cash
SALE12079,4/15/2023,STORE039,PROD0212,CUST0152,4,815.72,3262.88,10,326.288,2936.592,East,Online,Cash
SALE12080,5/14/2022,STORE045,PROD0118,CUST0217,5,5405.14,27025.7,10,2702.57,24323.13,North,Online,UPI
SALE12081,3/8/2024,STORE021,PROD0127,CUST0435,5,4470.18,22350.9,10,2235.09,20115.81,East,In-Store,Card
SALE12082,11/8/2022,STORE047,PROD0089,CUST0911,3,2660.05,7980.15,0,0,7980.15,South,Online,UPI
SALE12083,2/21/2024,STORE028,PROD0194,CUST0353,2,294.14,588.28,20,117.656,470.624,South,In-Store,Cash
SALE12084,7/4/2022,STORE006,PROD0299,CUST0436,4,396.08,1584.32,5,79.216,1505.104,North,Online,UPI
SALE12085,9/21/2024,STORE005,PROD0262,CUST0127,5,4739.47,23697.35,0,0,23697.35,North,In-Store,Cash
SALE12086,5/26/2022,STORE027,PROD0120,CUST0878,3,1913.06,5739.18,20,1147.836,4591.344,North,In-Store,UPI
SALE12087,4/11/2023,STORE050,PROD0053,CUST0576,3,2941.59,8824.77,20,1764.954,7059.816,East,Online,Cash
SALE12088,11/5/2024,STORE036,PROD0121,CUST0170,1,640.48,640.48,15,96.072,544.408,South,Online,UPI
SALE12089,4/20/2023,STORE010,PROD0209,CUST0488,5,4903.22,24516.1,10,2451.61,22064.49,East,In-Store,UPI
SALE12090,1/12/2023,STORE043,PROD0019,CUST0884,4,3913.35,15653.4,15,2348.01,13305.39,East,Online,UPI
SALE12091,6/20/2022,STORE048,PROD0079,CUST0491,2,2975.54,5951.08,5,297.554,5653.526,North,Online,Card
SALE12092,11/18/2023,STORE043,PROD0094,CUST0317,3,4917.62,14752.86,5,737.643,14015.217,East,In-Store,Card
SALE12093,8/14/2023,STORE023,PROD0148,CUST0944,2,5018.91,10037.82,0,0,10037.82,South,Online,Cash
SALE12094,12/31/2022,STORE009,PROD0084,CUST0251,4,3974.69,15898.76,0,0,15898.76,East,In-Store,UPI
SALE12095,3/30/2022,STORE036,PROD0154,CUST0298,3,288.37,865.11,20,173.022,692.088,South,Online,UPI
SALE12096,11/10/2023,STORE046,PROD0257,CUST0575,2,4529.36,9058.72,10,905.872,8152.848,North,Online,Card
SALE12097,9/27/2022,STORE044,PROD0118,CUST0547,1,5134.21,5134.21,0,0,5134.21,South,Online,Cash
SALE12098,2/9/2024,STORE005,PROD0292,CUST0501,1,1184.44,1184.44,0,0,1184.44,North,In-Store,Cash
SALE12099,8/7/2024,STORE030,PROD0100,CUST0328,3,1253.96,3761.88,15,564.282,3197.598,West,Online,UPI
SALE12100,4/17/2022,STORE005,PROD0179,CUST0417,3,1351.68,4055.04,10,405.504,3649.536,North,In-Store,Card
SALE12101,4/12/2024,STORE002,PROD0216,CUST0517,5,4633.65,23168.25,10,2316.825,20851.425,East,In-Store,UPI
SALE12102,2/21/2022,STORE027,PROD0198,CUST0177,5,4398.19,21990.95,10,2199.095,19791.855,North,In-Store,Card
SALE12103,8/12/2022,STORE018,PROD0055,CUST0627,4,4074.3,16297.2,20,3259.44,13037.76,North,In-Store,Cash
SALE12104,7/12/2022,STORE031,PROD0255,CUST0909,4,2165.28,8661.12,5,433.056,8228.064,South,In-Store,Card
SALE12105,9/19/2022,STORE021,PROD0170,CUST0245,5,3856.68,19283.4,5,964.17,18319.23,East,Online,Card
SALE12106,12/28/2024,STORE010,PROD0127,CUST0700,3,4089.95,12269.85,15,1840.4775,10429.3725,East,Online,Cash
SALE12107,12/25/2022,STORE026,PROD0120,CUST0583,4,1764.06,7056.24,20,1411.248,5644.992,South,In-Store,Cash
SALE12108,12/5/2023,STORE006,PROD0036,CUST0684,3,3551.07,10653.21,20,2130.642,8522.568,North,In-Store,Cash
SALE12109,12/11/2023,STORE045,PROD0279,CUST0316,2,744.2,1488.4,15,223.26,1265.14,North,Online,Card
SALE12110,12/8/2024,STORE037,PROD0007,CUST0043,3,1150.37,3451.11,10,345.111,3105.999,West,In-Store,Card
SALE12111,3/8/2022,STORE042,PROD0176,CUST0774,2,776.48,1552.96,20,310.592,1242.368,North,Online,UPI
SALE12112,4/21/2024,STORE048,PROD0031,CUST0166,1,1933.61,1933.61,5,96.6805,1836.9295,North,Online,UPI
SALE12113,6/7/2024,STORE047,PROD0281,CUST0069,3,2825.79,8477.37,0,0,8477.37,South,Online,Cash
SALE12114,7/29/2022,STORE007,PROD0179,CUST0612,1,1428.57,1428.57,0,0,1428.57,South,Online,Card
SALE12115,10/31/2022,STORE004,PROD0145,CUST0164,4,361.71,1446.84,0,0,1446.84,East,Online,Card
SALE12116,11/15/2024,STORE017,PROD0208,CUST0334,5,4555.36,22776.8,15,3416.52,19360.28,North,Online,Card
SALE12117,11/3/2023,STORE029,PROD0083,CUST0965,4,4376.46,17505.84,15,2625.876,14879.964,East,Online,Cash
SALE12118,11/8/2023,STORE014,PROD0069,CUST0825,3,3426.19,10278.57,15,1541.7855,8736.7845,South,Online,UPI
SALE12119,8/5/2023,STORE006,PROD0296,CUST0138,2,502.27,1004.54,15,150.681,853.859,North,In-Store,Cash
SALE12120,5/9/2022,STORE026,PROD0019,CUST0088,4,4548.26,18193.04,10,1819.304,16373.736,South,In-Store,Cash
SALE12121,1/15/2022,STORE020,PROD0143,CUST0724,5,3111.49,15557.45,20,3111.49,12445.96,West,In-Store,Card
SALE12122,3/1/2022,STORE039,PROD0064,CUST0039,5,1392.25,6961.25,20,1392.25,5569,East,In-Store,UPI
SALE12123,5/6/2022,STORE017,PROD0124,CUST0645,5,1544.78,7723.9,10,772.39,6951.51,North,In-Store,Card
SALE12124,3/9/2024,STORE036,PROD0165,CUST0429,2,488.49,976.98,15,146.547,830.433,South,Online,UPI
SALE12125,4/23/2022,STORE010,PROD0016,CUST0238,3,1208.91,3626.73,5,181.3365,3445.3935,East,Online,Cash
SALE12126,8/16/2024,STORE002,PROD0171,CUST0410,2,1432.07,2864.14,0,0,2864.14,East,Online,Card
SALE12127,11/29/2022,STORE048,PROD0159,CUST0380,1,1357.99,1357.99,10,135.799,1222.191,North,In-Store,Cash
SALE12128,5/10/2024,STORE033,PROD0265,CUST0336,4,216.12,864.48,20,172.896,691.584,South,In-Store,UPI
SALE12129,8/25/2023,STORE043,PROD0023,CUST0797,1,478.82,478.82,0,0,478.82,East,Online,UPI
SALE12130,5/16/2022,STORE010,PROD0176,CUST0138,1,831.34,831.34,0,0,831.34,East,In-Store,UPI
SALE12131,6/7/2024,STORE017,PROD0271,CUST0309,2,2221.69,4443.38,15,666.507,3776.873,North,Online,Card
SALE12132,12/15/2024,STORE004,PROD0040,CUST0714,3,5215.78,15647.34,10,1564.734,14082.606,East,In-Store,Card
SALE12133,7/6/2024,STORE033,PROD0116,CUST0962,3,2552.84,7658.52,0,0,7658.52,South,Online,Cash
SALE12134,7/9/2022,STORE032,PROD0276,CUST0702,2,1055.76,2111.52,15,316.728,1794.792,West,Online,UPI
SALE12135,12/3/2023,STORE013,PROD0277,CUST0822,1,2402.08,2402.08,15,360.312,2041.768,South,Online,Cash
SALE12136,3/26/2023,STORE003,PROD0085,CUST0186,5,362.87,1814.35,10,181.435,1632.915,South,In-Store,Card
SALE12137,2/7/2024,STORE008,PROD0037,CUST0979,4,3072.9,12291.6,0,0,12291.6,South,In-Store,Card
SALE12138,11/22/2023,STORE042,PROD0269,CUST0752,4,3154.32,12617.28,5,630.864,11986.416,North,Online,UPI
SALE12139,2/9/2024,STORE042,PROD0246,CUST0701,4,755.79,3023.16,20,604.632,2418.528,North,Online,Cash
SALE12140,1/16/2024,STORE029,PROD0253,CUST0039,1,3219.21,3219.21,5,160.9605,3058.2495,East,In-Store,Cash
SALE12141,3/28/2024,STORE044,PROD0039,CUST0158,3,2502.66,7507.98,10,750.798,6757.182,South,Online,Cash
SALE12142,4/11/2023,STORE008,PROD0228,CUST0548,3,270.87,812.61,0,0,812.61,South,In-Store,Cash
SALE12143,4/7/2024,STORE030,PROD0047,CUST0102,1,4804.18,4804.18,20,960.836,3843.344,West,In-Store,Cash
SALE12144,10/16/2022,STORE003,PROD0213,CUST0091,1,601.45,601.45,15,90.2175,511.2325,South,Online,Cash
SALE12145,5/20/2023,STORE034,PROD0200,CUST0640,2,3331.31,6662.62,20,1332.524,5330.096,North,Online,Card
SALE12146,10/30/2022,STORE010,PROD0232,CUST0464,1,677.5,677.5,5,33.875,643.625,East,In-Store,Card
SALE12147,8/31/2022,STORE017,PROD0247,CUST0992,1,3340.79,3340.79,10,334.079,3006.711,North,In-Store,UPI
SALE12148,10/1/2024,STORE006,PROD0130,CUST0270,2,4573.35,9146.7,5,457.335,8689.365,North,Online,UPI
SALE12149,11/18/2022,STORE018,PROD0167,CUST0629,4,4947.35,19789.4,0,0,19789.4,North,Online,Cash
SALE12150,11/22/2022,STORE050,PROD0271,CUST0537,2,1894.54,3789.08,15,568.362,3220.718,East,Online,Cash
SALE12151,10/11/2024,STORE038,PROD0292,CUST0967,1,1292.09,1292.09,0,0,1292.09,East,In-Store,Card
SALE12152,1/16/2024,STORE043,PROD0182,CUST0157,5,1426.99,7134.95,0,0,7134.95,East,Online,Card
SALE12153,5/27/2024,STORE026,PROD0103,CUST0830,1,143.29,143.29,20,28.658,114.632,South,In-Store,Card
SALE12154,7/25/2022,STORE016,PROD0226,CUST0381,3,677.82,2033.46,5,101.673,1931.787,South,Online,Card
SALE12155,2/15/2024,STORE029,PROD0266,CUST0680,4,5283.49,21133.96,15,3170.094,17963.866,East,In-Store,Cash
SALE12156,9/29/2024,STORE049,PROD0129,CUST0600,2,4167.59,8335.18,0,0,8335.18,East,In-Store,Cash
SALE12157,4/27/2024,STORE039,PROD0079,CUST0084,2,2543.66,5087.32,5,254.366,4832.954,East,In-Store,Card
SALE12158,2/11/2023,STORE020,PROD0290,CUST0185,4,1321.28,5285.12,0,0,5285.12,West,Online,Card
SALE12159,9/7/2023,STORE014,PROD0057,CUST0891,5,2855.66,14278.3,10,1427.83,12850.47,South,Online,UPI
SALE12160,6/11/2022,STORE019,PROD0156,CUST0079,2,2893.18,5786.36,10,578.636,5207.724,East,In-Store,Cash
SALE12161,9/3/2024,STORE019,PROD0061,CUST0818,1,2057.91,2057.91,10,205.791,1852.119,East,Online,Cash
SALE12162,1/10/2023,STORE004,PROD0106,CUST0605,3,4254.56,12763.68,5,638.184,12125.496,East,In-Store,Cash
SALE12163,10/7/2022,STORE048,PROD0288,CUST0087,5,2139.02,10695.1,15,1604.265,9090.835,North,Online,UPI
SALE12164,1/20/2022,STORE021,PROD0283,CUST0141,2,4892.33,9784.66,15,1467.699,8316.961,East,In-Store,Cash
SALE12165,8/25/2023,STORE020,PROD0200,CUST0372,1,3559.71,3559.71,20,711.942,2847.768,West,In-Store,Card
SALE12166,9/24/2024,STORE019,PROD0266,CUST0582,5,5240.89,26204.45,20,5240.89,20963.56,East,Online,Card
SALE12167,10/24/2023,STORE029,PROD0030,CUST0770,5,1336.63,6683.15,5,334.1575,6348.9925,East,Online,Card
SALE12168,6/7/2024,STORE027,PROD0254,CUST0534,5,1759.41,8797.05,15,1319.5575,7477.4925,North,Online,Cash
SALE12169,2/26/2022,STORE013,PROD0225,CUST0833,1,1859.51,1859.51,20,371.902,1487.608,South,Online,UPI
SALE12170,7/8/2024,STORE041,PROD0046,CUST0953,4,1423.79,5695.16,0,0,5695.16,East,Online,Cash
SALE12171,1/23/2024,STORE030,PROD0029,CUST0568,2,4509.89,9019.78,0,0,9019.78,West,In-Store,UPI
SALE12172,8/3/2023,STORE033,PROD0132,CUST0564,4,2709.16,10836.64,10,1083.664,9752.976,South,Online,Card
SALE12173,5/27/2023,STORE047,PROD0126,CUST0361,1,2188.54,2188.54,0,0,2188.54,South,Online,Card
SALE12174,5/4/2024,STORE036,PROD0133,CUST0973,2,4521.26,9042.52,10,904.252,8138.268,South,Online,Card
SALE12175,9/1/2023,STORE027,PROD0010,CUST0262,2,3495.65,6991.3,10,699.13,6292.17,North,In-Store,Card
SALE12176,3/4/2023,STORE012,PROD0236,CUST0594,2,2740.42,5480.84,10,548.084,4932.756,South,In-Store,Cash
SALE12177,10/19/2023,STORE027,PROD0076,CUST0022,3,4611.35,13834.05,5,691.7025,13142.3475,North,Online,Card
SALE12178,8/26/2024,STORE019,PROD0292,CUST0899,3,1195.77,3587.31,15,538.0965,3049.2135,East,In-Store,Card
SALE12179,6/24/2024,STORE009,PROD0053,CUST0121,2,2930.81,5861.62,0,0,5861.62,East,In-Store,Cash
SALE12180,12/6/2023,STORE015,PROD0219,CUST0925,5,205.4,1027,0,0,1027,East,In-Store,Cash
SALE12181,4/8/2024,STORE029,PROD0171,CUST0313,3,1653.87,4961.61,5,248.0805,4713.5295,East,In-Store,Card
SALE12182,10/27/2024,STORE008,PROD0232,CUST0589,3,645.7,1937.1,10,193.71,1743.39,South,In-Store,Cash
SALE12183,7/21/2022,STORE024,PROD0264,CUST0438,5,4052.3,20261.5,20,4052.3,16209.2,East,Online,Card
SALE12184,6/1/2023,STORE013,PROD0042,CUST0606,3,3435.08,10305.24,10,1030.524,9274.716,South,In-Store,UPI
SALE12185,8/3/2022,STORE026,PROD0111,CUST0915,3,2754.8,8264.4,0,0,8264.4,South,Online,Card
SALE12186,3/2/2023,STORE033,PROD0222,CUST0585,1,1557.25,1557.25,5,77.8625,1479.3875,South,Online,Card
SALE12187,5/24/2024,STORE038,PROD0207,CUST0565,1,237.18,237.18,0,0,237.18,East,In-Store,Cash
SALE12188,7/7/2022,STORE034,PROD0123,CUST0632,2,764.3,1528.6,20,305.72,1222.88,North,In-Store,Card
SALE12189,10/31/2022,STORE003,PROD0067,CUST0436,1,3536.27,3536.27,20,707.254,2829.016,South,Online,Card
SALE12190,10/30/2023,STORE023,PROD0014,CUST0442,1,819.42,819.42,5,40.971,778.449,South,Online,Card
SALE12191,8/4/2023,STORE019,PROD0188,CUST0891,1,5295.92,5295.92,20,1059.184,4236.736,East,In-Store,Card
SALE12192,12/6/2024,STORE005,PROD0133,CUST0665,1,4212.12,4212.12,10,421.212,3790.908,North,Online,Cash
SALE12193,4/19/2022,STORE009,PROD0235,CUST0676,2,2844.84,5689.68,0,0,5689.68,East,In-Store,Cash
SALE12194,6/8/2022,STORE037,PROD0053,CUST0357,4,2754.2,11016.8,10,1101.68,9915.12,West,Online,UPI
SALE12195,2/14/2024,STORE018,PROD0241,CUST0484,2,1786.16,3572.32,5,178.616,3393.704,North,Online,Card
SALE12196,3/8/2023,STORE044,PROD0285,CUST0411,2,2381.85,4763.7,15,714.555,4049.145,South,In-Store,Cash
SALE12197,9/29/2023,STORE024,PROD0053,CUST0041,5,2764.89,13824.45,15,2073.6675,11750.7825,East,In-Store,UPI
SALE12198,10/21/2022,STORE013,PROD0256,CUST0010,5,2815.69,14078.45,0,0,14078.45,South,In-Store,Cash
SALE12199,1/12/2024,STORE018,PROD0245,CUST0726,5,3556.78,17783.9,0,0,17783.9,North,In-Store,Card
SALE12200,6/29/2022,STORE018,PROD0272,CUST0243,2,3227.32,6454.64,15,968.196,5486.444,North,Online,UPI
SALE12201,9/11/2024,STORE040,PROD0257,CUST0488,5,4680.11,23400.55,15,3510.0825,19890.4675,North,Online,Cash
SALE12202,1/17/2023,STORE046,PROD0243,CUST0823,5,2392.91,11964.55,5,598.2275,11366.3225,North,Online,Card
SALE12203,4/9/2024,STORE005,PROD0231,CUST0324,5,3139.85,15699.25,15,2354.8875,13344.3625,North,Online,Cash
SALE12204,3/10/2022,STORE001,PROD0080,CUST0808,2,4472.14,8944.28,15,1341.642,7602.638,North,Online,Card
SALE12205,1/26/2022,STORE021,PROD0099,CUST0731,2,2438.44,4876.88,20,975.376,3901.504,East,In-Store,Card
SALE12206,11/28/2024,STORE011,PROD0146,CUST0112,4,2370.65,9482.6,20,1896.52,7586.08,North,Online,Card
SALE12207,10/2/2023,STORE002,PROD0058,CUST0992,2,3787.34,7574.68,20,1514.936,6059.744,East,In-Store,UPI
SALE12208,5/10/2022,STORE004,PROD0116,CUST0331,5,2256.5,11282.5,15,1692.375,9590.125,East,In-Store,UPI
SALE12209,9/17/2024,STORE010,PROD0064,CUST0256,4,1333.29,5333.16,5,266.658,5066.502,East,In-Store,Card
SALE12210,3/21/2024,STORE014,PROD0299,CUST0556,3,392.56,1177.68,15,176.652,1001.028,South,In-Store,Cash
SALE12211,1/21/2023,STORE045,PROD0116,CUST0481,4,2583.48,10333.92,15,1550.088,8783.832,North,Online,Cash
SALE12212,8/31/2024,STORE036,PROD0291,CUST0767,5,2822.62,14113.1,5,705.655,13407.445,South,Online,Card
SALE12213,9/8/2022,STORE001,PROD0292,CUST0896,4,1257.89,5031.56,20,1006.312,4025.248,North,In-Store,UPI
SALE12214,3/9/2022,STORE036,PROD0137,CUST0228,4,2441.99,9767.96,0,0,9767.96,South,Online,Card
SALE12215,10/26/2022,STORE020,PROD0046,CUST0508,3,1407.17,4221.51,5,211.0755,4010.4345,West,Online,UPI
SALE12216,8/2/2024,STORE010,PROD0284,CUST0785,5,3906.7,19533.5,0,0,19533.5,East,Online,Cash
SALE12217,2/10/2024,STORE027,PROD0090,CUST0279,1,719.6,719.6,5,35.98,683.62,North,In-Store,UPI
SALE12218,9/25/2023,STORE016,PROD0210,CUST0373,2,3312.49,6624.98,0,0,6624.98,South,In-Store,UPI
SALE12219,6/20/2024,STORE018,PROD0112,CUST0881,4,4177.08,16708.32,10,1670.832,15037.488,North,In-Store,UPI
SALE12220,10/23/2024,STORE035,PROD0167,CUST0920,5,4463.24,22316.2,20,4463.24,17852.96,North,Online,Cash
SALE12221,1/11/2022,STORE045,PROD0249,CUST0038,5,3276.49,16382.45,20,3276.49,13105.96,North,Online,UPI
SALE12222,6/17/2024,STORE016,PROD0167,CUST0472,2,4361,8722,20,1744.4,6977.6,South,In-Store,Cash
SALE12223,5/14/2022,STORE011,PROD0297,CUST0346,3,1288.57,3865.71,15,579.8565,3285.8535,North,In-Store,Cash
SALE12224,4/17/2023,STORE008,PROD0241,CUST0010,2,1741.31,3482.62,20,696.524,2786.096,South,Online,UPI
SALE12225,12/21/2023,STORE016,PROD0023,CUST0515,2,511.8,1023.6,10,102.36,921.24,South,Online,Cash
SALE12226,1/30/2023,STORE032,PROD0087,CUST0348,1,561.39,561.39,0,0,561.39,West,In-Store,Card
SALE12227,4/14/2022,STORE032,PROD0044,CUST0559,4,1312.58,5250.32,5,262.516,4987.804,West,In-Store,UPI
SALE12228,2/12/2023,STORE013,PROD0094,CUST0689,4,4238.71,16954.84,5,847.742,16107.098,South,Online,Card
SALE12229,10/22/2024,STORE024,PROD0143,CUST0629,3,3158.27,9474.81,5,473.7405,9001.0695,East,In-Store,Card
SALE12230,9/15/2022,STORE009,PROD0292,CUST0629,1,1195.22,1195.22,20,239.044,956.176,East,In-Store,UPI
SALE12231,7/10/2023,STORE002,PROD0030,CUST0681,4,1232.1,4928.4,5,246.42,4681.98,East,In-Store,Card
SALE12232,12/23/2024,STORE041,PROD0144,CUST0615,3,399,1197,20,239.4,957.6,East,Online,Card
SALE12233,8/22/2022,STORE023,PROD0296,CUST0386,4,458.95,1835.8,15,275.37,1560.43,South,In-Store,Card
SALE12234,3/23/2022,STORE023,PROD0089,CUST0980,4,2946.92,11787.68,20,2357.536,9430.144,South,In-Store,UPI
SALE12235,5/14/2022,STORE048,PROD0231,CUST0301,4,3363.22,13452.88,20,2690.576,10762.304,North,Online,UPI
SALE12236,12/9/2023,STORE036,PROD0253,CUST0293,4,3044.03,12176.12,0,0,12176.12,South,Online,Card
SALE12237,7/19/2023,STORE029,PROD0094,CUST0922,5,4299.8,21499,5,1074.95,20424.05,East,In-Store,Cash
SALE12238,7/3/2024,STORE049,PROD0281,CUST0359,2,2853.15,5706.3,10,570.63,5135.67,East,In-Store,UPI
SALE12239,2/13/2024,STORE030,PROD0087,CUST0661,4,544.64,2178.56,10,217.856,1960.704,West,In-Store,Card
SALE12240,7/22/2024,STORE009,PROD0194,CUST0440,1,298.57,298.57,20,59.714,238.856,East,Online,Card
SALE12241,6/11/2023,STORE013,PROD0222,CUST0415,4,1455.06,5820.24,20,1164.048,4656.192,South,Online,Cash
SALE12242,10/18/2023,STORE014,PROD0099,CUST0085,4,2231.54,8926.16,20,1785.232,7140.928,South,Online,Card
SALE12243,10/24/2022,STORE002,PROD0165,CUST0357,5,419.06,2095.3,15,314.295,1781.005,East,Online,Cash
SALE12244,9/1/2022,STORE020,PROD0208,CUST0624,5,4260.3,21301.5,20,4260.3,17041.2,West,In-Store,Cash
SALE12245,2/27/2023,STORE031,PROD0249,CUST0875,2,2952.46,5904.92,20,1180.984,4723.936,South,Online,Card
SALE12246,4/7/2022,STORE032,PROD0175,CUST0355,4,607.42,2429.68,0,0,2429.68,West,Online,Cash
SALE12247,9/21/2023,STORE044,PROD0047,CUST0718,2,4959.48,9918.96,15,1487.844,8431.116,South,Online,UPI
SALE12248,9/1/2022,STORE019,PROD0225,CUST0782,5,1778.78,8893.9,20,1778.78,7115.12,East,In-Store,Card
SALE12249,9/2/2023,STORE018,PROD0158,CUST0151,2,3078.94,6157.88,10,615.788,5542.092,North,In-Store,Card
SALE12250,1/17/2022,STORE003,PROD0263,CUST0424,5,3080.51,15402.55,5,770.1275,14632.4225,South,In-Store,UPI
SALE12251,1/21/2024,STORE038,PROD0274,CUST0472,2,3981.77,7963.54,15,1194.531,6769.009,East,Online,UPI
SALE12252,9/27/2022,STORE012,PROD0148,CUST0758,2,4886.12,9772.24,5,488.612,9283.628,South,In-Store,Card
SALE12253,2/26/2023,STORE043,PROD0204,CUST0508,1,4104.45,4104.45,0,0,4104.45,East,In-Store,UPI
SALE12254,5/16/2022,STORE006,PROD0206,CUST0748,2,4175.87,8351.74,15,1252.761,7098.979,North,In-Store,Card
SALE12255,4/4/2024,STORE050,PROD0128,CUST0939,5,332.26,1661.3,0,0,1661.3,East,Online,UPI
SALE12256,9/27/2024,STORE036,PROD0015,CUST0431,3,1818.91,5456.73,20,1091.346,4365.384,South,Online,UPI
